HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text,Answer.emotion.label,Approve,Reject
3E24UO25R3UK1196G8HPIM1BGVEO69,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,3IO1LGZLKE1K2TKKZTXV9K6XAN9865,A39SVLL7C9VA6N,Submitted,Sat Mar 14 11:43:04 PDT 2020,Sat Mar 14 11:43:07 PDT 2020,Tue Mar 17 11:43:07 PDT 2020,,,,3,0% (0/0),0% (0/0),0% (0/0),The Girl Who Loved Cayo Bradley by Nina Romano Free KindleUnlimited Love Adventure Historical Western Romance NewMexico 1870s,Happy,,
3E24UO25R3UK1196G8HPIM1BGVEO69,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,3R08VXYT7HZEWUU7G6ITTE9FN5VW76,A315G5EX4PRYGN,Submitted,Sat Mar 14 11:43:14 PDT 2020,Sat Mar 14 11:43:26 PDT 2020,Tue Mar 17 11:43:26 PDT 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),The Girl Who Loved Cayo Bradley by Nina Romano Free KindleUnlimited Love Adventure Historical Western Romance NewMexico 1870s,Excitement,,
3MQKOF1EF6SRRJXNHHGD5MOP0J0WDL,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,3DBQWDE4YB29MW7A0CC9ZBIS3NX5NA,A3UF6XXFFRR237,Submitted,Sat Mar 14 11:42:33 PDT 2020,Sat Mar 14 11:42:58 PDT 2020,Tue Mar 17 11:42:58 PDT 2020,,,,25,0% (0/0),0% (0/0),0% (0/0),Happy Birthday to my dad February 29 2020 Dad would have been 21 years old today in Leap Years Actually would have been 84 You were and still are my HERO I told you I would salute you and Sri I a cold one when you turned 21 love hero MissingYou heaven LeapYear2020,Pleasant,,
3MQKOF1EF6SRRJXNHHGD5MOP0J0WDL,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,3I3WADAZ9V8R4H7M1RCME0IXTX25OP,ATHS9GUME1XCA,Submitted,Sat Mar 14 11:42:34 PDT 2020,Sat Mar 14 11:42:55 PDT 2020,Tue Mar 17 11:42:55 PDT 2020,,,,21,0% (0/0),0% (0/0),0% (0/0),Happy Birthday to my dad February 29 2020 Dad would have been 21 years old today in Leap Years Actually would have been 84 You were and still are my HERO I told you I would salute you and Sri I a cold one when you turned 21 love hero MissingYou heaven LeapYear2020,Angry,,
3MQKOF1EF6SRRJXNHHGD5MOP0J0WDL,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,3NQL1CS15WCKWPQ3D53XKPAYKV2VYW,A3746TDKYH8SJ9,Submitted,Sat Mar 14 11:42:16 PDT 2020,Sat Mar 14 11:45:23 PDT 2020,Tue Mar 17 11:45:23 PDT 2020,,,,187,0% (0/0),0% (0/0),0% (0/0),Happy Birthday to my dad February 29 2020 Dad would have been 21 years old today in Leap Years Actually would have been 84 You were and still are my HERO I told you I would salute you and Sri I a cold one when you turned 21 love hero MissingYou heaven LeapYear2020,Excitement,,
30OITAWPCU7XR3PHA2PBINVCUA8H9P,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,3180JW2OT9GD36GPLEKH641BU3S5J6,A3746TDKYH8SJ9,Submitted,Sat Mar 14 11:42:16 PDT 2020,Sat Mar 14 11:45:15 PDT 2020,Tue Mar 17 11:45:15 PDT 2020,,,,179,0% (0/0),0% (0/0),0% (0/0),Let is LightUpTheLove as brings you our latest news and projects Featuring Music indie charity love NewMusic Envision support RT,Excitement,,
30OITAWPCU7XR3PHA2PBINVCUA8H9P,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,326O153BMN20W39QMJR970CB2CUDE1,A3RI9RLBGPG2B6,Submitted,Sat Mar 14 11:42:28 PDT 2020,Sat Mar 14 11:42:40 PDT 2020,Tue Mar 17 11:42:40 PDT 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),Let is LightUpTheLove as brings you our latest news and projects Featuring Music indie charity love NewMusic Envision support RT,Excitement,,
30OITAWPCU7XR3PHA2PBINVCUA8H9P,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,3TVSS0C0E641USRET9LUYA1XC2MTWF,A315G5EX4PRYGN,Submitted,Sat Mar 14 11:43:01 PDT 2020,Sat Mar 14 11:43:14 PDT 2020,Tue Mar 17 11:43:14 PDT 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),Let is LightUpTheLove as brings you our latest news and projects Featuring Music indie charity love NewMusic Envision support RT,Excitement,,
30F94FBDOVO6K5V98GKWNCTQT46TBL,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,34Q075JO12H7DIEKYJ8ZL99YJEH10D,A6PO7JT39QQGP,Submitted,Sat Mar 14 11:43:17 PDT 2020,Sat Mar 14 11:43:31 PDT 2020,Tue Mar 17 11:43:31 PDT 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),Happy Valentine is Day to all of my wonderful followers art artist artshare drawing artwork love painting illustration beach sunset sea travel sumbeach beautiful happy artoftheday instagood famous fishing photooftheday saltlife florida palletart,Surprise,,
30F94FBDOVO6K5V98GKWNCTQT46TBL,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,3L0KT67Y8JK44X9ZJAYS92QRLR8YSU,A315G5EX4PRYGN,Submitted,Sat Mar 14 11:42:46 PDT 2020,Sat Mar 14 11:43:01 PDT 2020,Tue Mar 17 11:43:01 PDT 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),Happy Valentine is Day to all of my wonderful followers art artist artshare drawing artwork love painting illustration beach sunset sea travel sumbeach beautiful happy artoftheday instagood famous fishing photooftheday saltlife florida palletart,Pleasant,,
30F94FBDOVO6K5V98GKWNCTQT46TBL,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,3SPJ0334267B5UQ9WGPEH1Z4P8VYJE,A3746TDKYH8SJ9,Submitted,Sat Mar 14 11:42:08 PDT 2020,Sat Mar 14 11:44:09 PDT 2020,Tue Mar 17 11:44:09 PDT 2020,,,,121,0% (0/0),0% (0/0),0% (0/0),Happy Valentine is Day to all of my wonderful followers art artist artshare drawing artwork love painting illustration beach sunset sea travel sumbeach beautiful happy artoftheday instagood famous fishing photooftheday saltlife florida palletart,Surprise,,
3T2EL38U1QO05S6IW8IJ749VS0VQXD,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,33UKMF931EO92BNKY4GJBQUY884TTP,AT9UG11XAEDZL,Submitted,Sat Mar 14 11:42:57 PDT 2020,Sat Mar 14 11:43:13 PDT 2020,Tue Mar 17 11:43:13 PDT 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),Love is the fire of God he kindles it in the hearts of its servants to burn the whims ambitions obstacles and objects of desire JoyTrain Joy love Mindfulness GoldenHearts FamilyTrain IAMChoosingLove TuesdayWisdom TuesdayThoughts TuesdayMotivation God IAM,Pleasant,,
3T2EL38U1QO05S6IW8IJ749VS0VQXD,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,3H8DHMCCWEF3I310I52C5VPGM9QDKL,A2N0TXGUDOHKKR,Submitted,Sat Mar 14 11:43:20 PDT 2020,Sat Mar 14 11:43:32 PDT 2020,Tue Mar 17 11:43:32 PDT 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),Love is the fire of God he kindles it in the hearts of its servants to burn the whims ambitions obstacles and objects of desire JoyTrain Joy love Mindfulness GoldenHearts FamilyTrain IAMChoosingLove TuesdayWisdom TuesdayThoughts TuesdayMotivation God IAM,Pleasant,,
3T2EL38U1QO05S6IW8IJ749VS0VQXD,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,3SB4CE2TJ0ZB4WXVXEQZ5OPCXF8AX5,A3746TDKYH8SJ9,Submitted,Sat Mar 14 11:42:22 PDT 2020,Sat Mar 14 11:45:55 PDT 2020,Tue Mar 17 11:45:55 PDT 2020,,,,213,0% (0/0),0% (0/0),0% (0/0),Love is the fire of God he kindles it in the hearts of its servants to burn the whims ambitions obstacles and objects of desire JoyTrain Joy love Mindfulness GoldenHearts FamilyTrain IAMChoosingLove TuesdayWisdom TuesdayThoughts TuesdayMotivation God IAM,Pleasant,,
3FULMHZ7PY1IMBKGK49XTKSSP4TM47,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,32SVAV9L3KDZOYQHDPJBY808QK73AY,ATHS9GUME1XCA,Submitted,Sat Mar 14 11:42:56 PDT 2020,Sat Mar 14 11:43:29 PDT 2020,Tue Mar 17 11:43:29 PDT 2020,,,,33,0% (0/0),0% (0/0),0% (0/0),Perfect topper for a bottle of wine after a candle lit dinner dinnerideas romanceiscoming love like wine winelover datenight online shoppingqueen winelovers Product,Pleasant,,
3FULMHZ7PY1IMBKGK49XTKSSP4TM47,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,32VNZTT0AC8C5BV2FEAG33HO4OQR4E,A3746TDKYH8SJ9,Submitted,Sat Mar 14 11:42:24 PDT 2020,Sat Mar 14 11:46:19 PDT 2020,Tue Mar 17 11:46:19 PDT 2020,,,,235,0% (0/0),0% (0/0),0% (0/0),Perfect topper for a bottle of wine after a candle lit dinner dinnerideas romanceiscoming love like wine winelover datenight online shoppingqueen winelovers Product,Surprise,,
3FULMHZ7PY1IMBKGK49XTKSSP4TM47,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:42 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:42 PDT 2020,,,3I0BTBYZA2P43OPNA8F8ZWK8QZQ0YA,A39SVLL7C9VA6N,Submitted,Sat Mar 14 11:42:55 PDT 2020,Sat Mar 14 11:43:00 PDT 2020,Tue Mar 17 11:43:00 PDT 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),Perfect topper for a bottle of wine after a candle lit dinner dinnerideas romanceiscoming love like wine winelover datenight online shoppingqueen winelovers Product,Happy,,
3BKZLF99133P5XWS144LQIG4U6PQYJ,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:43 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:43 PDT 2020,,,3D3VGR7TA5JRNFCYF05XTYPIQOUR3T,A3746TDKYH8SJ9,Submitted,Sat Mar 14 11:42:19 PDT 2020,Sat Mar 14 11:45:34 PDT 2020,Tue Mar 17 11:45:34 PDT 2020,,,,195,0% (0/0),0% (0/0),0% (0/0),I LOVE this clip One of my favorite parts all season Notice the end where they don t complete the final step as they are too busy staring into each others eyes love,Happy,,
3BKZLF99133P5XWS144LQIG4U6PQYJ,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:43 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:43 PDT 2020,,,3FDJT1UU79C8EQM73ZKT7J1O9SS5K5,A30MP4LXV4MIFD,Submitted,Sat Mar 14 11:42:14 PDT 2020,Sat Mar 14 11:42:23 PDT 2020,Tue Mar 17 11:42:23 PDT 2020,,,,9,100% (1/1),100% (1/1),100% (1/1),I LOVE this clip One of my favorite parts all season Notice the end where they don t complete the final step as they are too busy staring into each others eyes love,Excitement,,
3BKZLF99133P5XWS144LQIG4U6PQYJ,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:43 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:43 PDT 2020,,,3GNA64GUZJ8UPTK2G44Q35DX8YK5QX,A39SVLL7C9VA6N,Submitted,Sat Mar 14 11:42:46 PDT 2020,Sat Mar 14 11:42:52 PDT 2020,Tue Mar 17 11:42:52 PDT 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),I LOVE this clip One of my favorite parts all season Notice the end where they don t complete the final step as they are too busy staring into each others eyes love,Happy,,
3ACRLU861RI4VMDCILV1OQTPQUJEBG,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:43 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:43 PDT 2020,,,35BLDD71IB1K1F089R5GYWJ0QP6VZN,A3746TDKYH8SJ9,Submitted,Sat Mar 14 11:42:23 PDT 2020,Sat Mar 14 11:46:06 PDT 2020,Tue Mar 17 11:46:06 PDT 2020,,,,223,0% (0/0),0% (0/0),0% (0/0),What a lovely place sun travel waterfall nature positivevibes love summer cool,Happy,,
3ACRLU861RI4VMDCILV1OQTPQUJEBG,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:43 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:43 PDT 2020,,,3UNH76FOCX9162WUZD26XTRLT2QYMI,ATHS9GUME1XCA,Submitted,Sat Mar 14 11:42:14 PDT 2020,Sat Mar 14 11:42:33 PDT 2020,Tue Mar 17 11:42:33 PDT 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),What a lovely place sun travel waterfall nature positivevibes love summer cool,Excitement,,
3ACRLU861RI4VMDCILV1OQTPQUJEBG,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:43 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:43 PDT 2020,,,3ZAK8W07I9INMF5I07IJWBEVUBF0UC,A2N0TXGUDOHKKR,Submitted,Sat Mar 14 11:42:25 PDT 2020,Sat Mar 14 11:42:41 PDT 2020,Tue Mar 17 11:42:41 PDT 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),What a lovely place sun travel waterfall nature positivevibes love summer cool,Excitement,,
3R6RZGK0YJGHA5S9N3YVW5FCBY4YVL,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 11:41:43 PDT 2020,3,BatchId:3955858;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 11:41:43 PDT 2020,,,33C7UALJVQ2PV7JNTNLEEOFG2CT817,A3746TDKYH8SJ9,Submitted,Sat Mar 14 11:42:05 PDT 2020,Sat Mar 14 11:43:21 PDT 2020,Tue Mar 17 11:43:21 PDT 2020,,,,76,0% (0/0),0% (0/0),0% (0/0),Keep smiling with your head held high The world is your runway motivational,Happy,,
